Datetime,Close,High,Low,Open,Volume
2026-02-25 14:56:00+00:00,397.0425109863281,397.1600036621094,396.739990234375,396.8999938964844,2406725
2026-02-25 14:57:00+00:00,397.44000244140625,397.6199951171875,396.8599853515625,397.0,0
2026-02-25 14:58:00+00:00,398.06500244140625,398.1199951171875,397.4400939941406,397.4400939941406,127544
2026-02-25 14:59:00+00:00,398.0249938964844,398.1050109863281,397.25,398.0799865722656,140015
2026-02-25 15:00:00+00:00,398.0299987792969,398.4100036621094,397.82000732421875,398.0249938964844,145155
2026-02-25 15:01:00+00:00,398.260009765625,398.44000244140625,397.8699951171875,398.0899963378906,133641
2026-02-25 15:02:00+00:00,399.05999755859375,399.1099853515625,398.0801086425781,398.239990234375,2927118
2026-02-25 15:03:00+00:00,398.7349853515625,399.1000061035156,398.3699951171875,399.0509948730469,0
2026-02-25 15:04:00+00:00,398.6679992675781,398.8800048828125,398.45001220703125,398.62640380859375,2982935
2026-02-25 15:05:00+00:00,398.4700012207031,398.71990966796875,398.3630065917969,398.6700134277344,0
2026-02-25 15:06:00+00:00,397.7250061035156,398.5899963378906,397.68499755859375,398.489990234375,136392
2026-02-25 15:07:00+00:00,397.45001220703125,397.9100036621094,397.2900085449219,397.7300109863281,148487
2026-02-25 15:08:00+00:00,396.9599914550781,397.489990234375,396.92010498046875,397.3900146484375,104403
2026-02-25 15:09:00+00:00,396.875,397.2900085449219,396.7699890136719,397.0,84147
2026-02-25 15:10:00+00:00,396.8703918457031,397.31500244140625,396.7650146484375,396.875,70222
2026-02-25 15:11:00+00:00,396.7200012207031,396.87908935546875,396.54998779296875,396.8699951171875,66786
2026-02-25 15:12:00+00:00,397.0534973144531,397.0799865722656,396.5400085449219,396.70001220703125,63482
2026-02-25 15:13:00+00:00,397.1000061035156,397.2099914550781,396.90008544921875,397.07000732421875,70922
2026-02-25 15:14:00+00:00,397.44000244140625,397.4800109863281,396.8699951171875,397.1099853515625,58421
2026-02-25 15:15:00+00:00,397.0899963378906,397.4779968261719,397.010009765625,397.4681091308594,3363335
2026-02-25 15:16:00+00:00,397.0498962402344,397.3399963378906,396.95001220703125,397.1099853515625,0
2026-02-25 15:17:00+00:00,397.2799987792969,397.3299865722656,396.9150085449219,397.0350036621094,54401
2026-02-25 15:18:00+00:00,397.54998779296875,397.7099914550781,397.2950134277344,397.29998779296875,55869
2026-02-25 15:19:00+00:00,397.614990234375,397.7030029296875,397.30999755859375,397.5450134277344,37861
2026-02-25 15:20:00+00:00,397.739990234375,397.82000732421875,397.5299987792969,397.6199951171875,47705
2026-02-25 15:21:00+00:00,398.42999267578125,398.44000244140625,397.6600036621094,397.739990234375,62184
2026-02-25 15:22:00+00:00,398.6700134277344,398.79998779296875,398.3399963378906,398.3999938964844,76893
2026-02-25 15:23:00+00:00,398.4649963378906,398.7699890136719,398.2699890136719,398.70001220703125,75346
2026-02-25 15:24:00+00:00,398.8799133300781,398.8900146484375,398.4599914550781,398.4700012207031,73795
2026-02-25 15:25:00+00:00,398.94000244140625,399.0299987792969,398.6600036621094,398.8800048828125,72365
2026-02-25 15:26:00+00:00,398.94500732421875,399.1600036621094,398.7300109863281,398.93499755859375,66206
2026-02-25 15:27:00+00:00,399.2279968261719,399.2499084472656,398.91009521484375,398.9700012207031,68846
2026-02-25 15:28:00+00:00,399.17999267578125,399.3999938964844,399.0899963378906,399.2200012207031,110223
2026-02-25 15:29:00+00:00,398.94000244140625,399.3299865722656,398.9100036621094,399.17999267578125,3762483
2026-02-25 15:30:00+00:00,399.12298583984375,399.15960693359375,398.7300109863281,398.93499755859375,0
2026-02-25 15:31:00+00:00,399.29998779296875,399.4200134277344,399.0799865722656,399.1099853515625,92451
2026-02-25 15:32:00+00:00,399.04998779296875,399.3691101074219,399.0,399.32000732421875,66543
2026-02-25 15:33:00+00:00,399.0199890136719,399.0950012207031,398.6199951171875,399.03009033203125,64596
2026-02-25 15:34:00+00:00,398.3450012207031,399.07000732421875,398.1600036621094,398.9949951171875,87230
2026-02-25 15:35:00+00:00,398.1499938964844,398.3999938964844,397.8699951171875,398.3299865722656,69521
2026-02-25 15:36:00+00:00,398.5950012207031,398.718994140625,398.1700134277344,398.17999267578125,64814
2026-02-25 15:37:00+00:00,399.0,399.0799865722656,398.6700134277344,398.69000244140625,53548
2026-02-25 15:38:00+00:00,399.04998779296875,399.19000244140625,398.9800109863281,399.0799865722656,56882
2026-02-25 15:39:00+00:00,399.0600891113281,399.2699890136719,399.010009765625,399.04998779296875,52041
2026-02-25 15:40:00+00:00,398.9700012207031,399.18499755859375,398.93499755859375,399.1098937988281,52934
2026-02-25 15:41:00+00:00,399.3699035644531,399.3999938964844,398.91009521484375,398.95001220703125,58882
2026-02-25 15:42:00+00:00,400.0799865722656,400.0899963378906,399.3299865722656,399.3599853515625,4382169
2026-02-25 15:43:00+00:00,399.82501220703125,400.0799865722656,399.6600036621094,400.06500244140625,0
2026-02-25 15:44:00+00:00,399.760009765625,399.9798889160156,399.6400146484375,399.82501220703125,48719
2026-02-25 15:45:00+00:00,400.1951904296875,400.239990234375,399.75,399.7900085449219,4413967
2026-02-25 15:46:00+00:00,399.9100036621094,400.25,399.8599853515625,400.19000244140625,0
2026-02-25 15:47:00+00:00,399.67999267578125,399.92999267578125,399.6300048828125,399.9200134277344,50987
2026-02-25 15:48:00+00:00,399.0799865722656,399.7200012207031,399.0400085449219,399.6600036621094,4493343
2026-02-25 15:49:00+00:00,399.17498779296875,399.2900085449219,398.8999938964844,399.0882873535156,0
2026-02-25 15:50:00+00:00,399.0,399.25,398.95001220703125,399.1448059082031,40730
2026-02-25 15:51:00+00:00,398.9700012207031,399.1099853515625,398.7900085449219,398.989013671875,4528734
2026-02-25 15:52:00+00:00,398.4700012207031,399.07000732421875,398.4117126464844,398.9540100097656,87547
2026-02-25 15:53:00+00:00,398.5199890136719,398.64691162109375,398.3399963378906,398.4599914550781,0
2026-02-25 15:54:00+00:00,398.135009765625,398.80999755859375,398.05010986328125,398.55999755859375,44242
2026-02-25 15:55:00+00:00,397.9200134277344,398.2699890136719,397.79998779296875,398.1300048828125,50716
2026-02-25 15:56:00+00:00,398.07000732421875,398.1300048828125,397.8900146484375,397.9200134277344,46160
2026-02-25 15:57:00+00:00,398.389892578125,398.4100036621094,398.04010009765625,398.07000732421875,41425
2026-02-25 15:58:00+00:00,398.79998779296875,398.92999267578125,398.2699890136719,398.3800048828125,4692161
2026-02-25 15:59:00+00:00,398.79998779296875,398.8999938964844,398.7601013183594,398.80999755859375,0
2026-02-25 16:00:00+00:00,398.53839111328125,398.760009765625,398.4800109863281,398.760009765625,44972
2026-02-25 16:01:00+00:00,398.031494140625,398.55999755859375,398.0,398.5199890136719,46932
2026-02-25 16:02:00+00:00,397.80999755859375,398.148193359375,397.7699890136719,398.01849365234375,38801
2026-02-25 16:03:00+00:00,397.79791259765625,397.989990234375,397.7200012207031,397.8299865722656,37733
2026-02-25 16:04:00+00:00,397.9179992675781,397.94000244140625,397.7200012207031,397.75,32978
2026-02-25 16:05:00+00:00,397.82000732421875,397.9552917480469,397.79998779296875,397.8900146484375,27570
2026-02-25 16:06:00+00:00,398.19000244140625,398.30999755859375,397.8500061035156,397.8500061035156,29514
2026-02-25 16:07:00+00:00,398.20941162109375,398.3299865722656,398.0400085449219,398.1700134277344,34861
2026-02-25 16:08:00+00:00,397.8800048828125,398.239990234375,397.8399963378906,398.2099914550781,46795
2026-02-25 16:09:00+00:00,397.6733093261719,397.92999267578125,397.54400634765625,397.8599853515625,75369
2026-02-25 16:10:00+00:00,397.4851989746094,397.69989013671875,397.31500244140625,397.69989013671875,4866065
2026-02-25 16:11:00+00:00,397.2250061035156,397.5,397.1400146484375,397.4800109863281,0
2026-02-25 16:12:00+00:00,397.0899963378906,397.29998779296875,396.9700012207031,397.260009765625,68261
2026-02-25 16:13:00+00:00,397.0350036621094,397.17498779296875,396.8599853515625,397.0849914550781,63908
2026-02-25 16:14:00+00:00,396.8699951171875,397.05999755859375,396.80999755859375,397.0350036621094,46949
2026-02-25 16:15:00+00:00,396.6700134277344,396.904296875,396.6099853515625,396.8800048828125,5016239
2026-02-25 16:16:00+00:00,396.7850036621094,396.8399963378906,396.5899963378906,396.67999267578125,0
2026-02-25 16:17:00+00:00,397.1600036621094,397.2799072265625,396.7900085449219,396.7950134277344,60145
2026-02-25 16:18:00+00:00,396.7900085449219,397.1700134277344,396.75,397.135009765625,5072295
2026-02-25 16:19:00+00:00,397.32000732421875,397.4200134277344,396.7738037109375,396.7950134277344,0
2026-02-25 16:20:00+00:00,397.6700134277344,397.70001220703125,397.2300109863281,397.3598937988281,48141
2026-02-25 16:21:00+00:00,397.3599853515625,397.6400146484375,397.20001220703125,397.6400146484375,29573
2026-02-25 16:22:00+00:00,397.5450134277344,397.7200012207031,397.3399963378906,397.3599853515625,35543
2026-02-25 16:23:00+00:00,397.4649963378906,397.70989990234375,397.42999267578125,397.54998779296875,5142034
2026-02-25 16:24:00+00:00,397.3901062011719,397.5,397.29998779296875,397.4599914550781,0
2026-02-25 16:25:00+00:00,397.5,397.6400146484375,397.3800048828125,397.42498779296875,32963
2026-02-25 16:26:00+00:00,397.6099853515625,397.67999267578125,397.45001220703125,397.4700012207031,20873
2026-02-25 16:27:00+00:00,397.510009765625,397.70001220703125,397.29998779296875,397.614990234375,41416
2026-02-25 16:28:00+00:00,397.3599853515625,397.67999267578125,397.293701171875,397.5190124511719,5213263
2026-02-25 16:29:00+00:00,397.489990234375,397.54998779296875,397.29998779296875,397.3550109863281,0
2026-02-25 16:30:00+00:00,397.57501220703125,397.5899963378906,397.4100036621094,397.50799560546875,5222957
2026-02-25 16:31:00+00:00,397.7250061035156,397.739990234375,397.5450134277344,397.5924072265625,73468
2026-02-25 16:32:00+00:00,397.6700134277344,397.7796936035156,397.510009765625,397.7349853515625,54801
2026-02-25 16:33:00+00:00,397.625,397.8482971191406,397.6000061035156,397.69000244140625,0
2026-02-25 16:34:00+00:00,397.1499938964844,397.6799011230469,397.1499938964844,397.6400146484375,5298139
2026-02-25 16:35:00+00:00,397.42999267578125,397.44000244140625,397.0899963378906,397.1300048828125,49052
2026-02-25 16:36:00+00:00,397.5299987792969,397.57000732421875,397.3399963378906,397.44000244140625,37682
2026-02-25 16:37:00+00:00,397.2099914550781,397.760009765625,397.19000244140625,397.5249938964844,71634
2026-02-25 16:38:00+00:00,397.2799987792969,397.2799987792969,396.9750061035156,397.239990234375,0
2026-02-25 16:39:00+00:00,397.18499755859375,397.2950134277344,397.1099853515625,397.239990234375,5376744
2026-02-25 16:40:00+00:00,397.7814025878906,397.8009948730469,397.1199951171875,397.18499755859375,0
2026-02-25 16:41:00+00:00,397.7898864746094,398.1199951171875,397.70001220703125,397.8299865722656,65281
2026-02-25 16:42:00+00:00,397.70001220703125,397.84991455078125,397.4599914550781,397.7900085449219,31795
2026-02-25 16:43:00+00:00,397.5777893066406,397.7900085449219,397.53009033203125,397.70001220703125,27475
2026-02-25 16:44:00+00:00,397.4800109863281,397.6300048828125,397.3800048828125,397.55999755859375,33229
2026-02-25 16:45:00+00:00,397.6449890136719,397.69000244140625,397.4800109863281,397.4800109863281,24340
2026-02-25 16:46:00+00:00,397.7699890136719,397.7799987792969,397.6099853515625,397.6499938964844,18881
2026-02-25 16:47:00+00:00,397.70001220703125,397.8900146484375,397.6099853515625,397.79998779296875,21242
2026-02-25 16:48:00+00:00,397.7300109863281,398.0,397.6050109863281,397.66839599609375,5501502
2026-02-25 16:49:00+00:00,397.6600036621094,397.8598937988281,397.6400146484375,397.7650146484375,0
2026-02-25 16:50:00+00:00,397.760009765625,397.79998779296875,397.6300048828125,397.6549987792969,21444
2026-02-25 16:51:00+00:00,397.75,397.7900085449219,397.55999755859375,397.739990234375,25490
2026-02-25 16:52:00+00:00,397.5899963378906,397.79998779296875,397.55999755859375,397.7799987792969,23970
2026-02-25 16:53:00+00:00,397.3251037597656,397.6099853515625,397.239990234375,397.57000732421875,5568387
2026-02-25 16:54:00+00:00,397.3450012207031,397.3999938964844,397.2699890136719,397.3299865722656,0
2026-02-25 16:55:00+00:00,397.2200012207031,397.3450012207031,397.1400146484375,397.3450012207031,29716
2026-02-25 16:56:00+00:00,396.9714050292969,397.27288818359375,396.8399963378906,397.2149963378906,45763
2026-02-25 16:57:00+00:00,396.8583068847656,397.0,396.80499267578125,396.9599914550781,41801
2026-02-25 16:58:00+00:00,396.7591857910156,396.92999267578125,396.69000244140625,396.8800964355469,27067
2026-02-25 16:59:00+00:00,396.70001220703125,396.84991455078125,396.6700134277344,396.760009765625,5683991
2026-02-25 17:00:00+00:00,396.5400085449219,396.70001220703125,396.4700012207031,396.70001220703125,0
2026-02-25 17:01:00+00:00,396.8550109863281,396.92999267578125,396.4599914550781,396.5,74063
2026-02-25 17:02:00+00:00,396.94500732421875,396.9800109863281,396.79998779296875,396.840087890625,28743
2026-02-25 17:03:00+00:00,397.05999755859375,397.05999755859375,396.6499938964844,396.94500732421875,37183
2026-02-25 17:04:00+00:00,396.864990234375,397.07000732421875,396.80010986328125,397.0201110839844,5779176
2026-02-25 17:05:00+00:00,396.94000244140625,396.9700012207031,396.8399963378906,396.864990234375,0
2026-02-25 17:06:00+00:00,396.8450012207031,396.95001220703125,396.7200012207031,396.94000244140625,32046
2026-02-25 17:07:00+00:00,396.8800048828125,396.9486083984375,396.69000244140625,396.8550109863281,5813282
2026-02-25 17:08:00+00:00,396.8299865722656,397.0299987792969,396.4700012207031,396.875,0
2026-02-25 17:09:00+00:00,396.79229736328125,396.8999938964844,396.6600036621094,396.82379150390625,50343
2026-02-25 17:10:00+00:00,396.8599853515625,396.8599853515625,396.54998779296875,396.80499267578125,5919862
2026-02-25 17:11:00+00:00,397.19000244140625,397.22930908203125,396.8500061035156,396.875,0
2026-02-25 17:12:00+00:00,397.4700012207031,397.5799865722656,397.20001220703125,397.2099914550781,32567
2026-02-25 17:13:00+00:00,397.6000061035156,397.6600036621094,397.4200134277344,397.5,28828
2026-02-25 17:14:00+00:00,397.6200866699219,397.6600036621094,397.5111083984375,397.5799865722656,18165
2026-02-25 17:15:00+00:00,397.4649963378906,397.739990234375,397.4649963378906,397.6600036621094,31689
2026-02-25 17:16:00+00:00,397.5660095214844,397.67999267578125,397.3999938964844,397.45001220703125,22889
2026-02-25 17:17:00+00:00,397.375,397.6499938964844,397.3699951171875,397.55499267578125,19476
2026-02-25 17:18:00+00:00,397.4100036621094,397.44000244140625,397.0199890136719,397.3699951171875,51269
2026-02-25 17:19:00+00:00,397.6199951171875,397.6449890136719,397.3385009765625,397.4150085449219,19351
2026-02-25 17:20:00+00:00,397.6200866699219,397.75,397.5000915527344,397.6091003417969,27951
2026-02-25 17:21:00+00:00,397.6600036621094,397.739990234375,397.6390075683594,397.6404113769531,17687
2026-02-25 17:22:00+00:00,397.5994873046875,397.69000244140625,397.4700012207031,397.69000244140625,20140
2026-02-25 17:23:00+00:00,397.5899963378906,397.7300109863281,397.55999755859375,397.57000732421875,21640
2026-02-25 17:24:00+00:00,397.7349853515625,397.80999755859375,397.6000061035156,397.6000061035156,18004
2026-02-25 17:25:00+00:00,397.82989501953125,397.82989501953125,397.70001220703125,397.7449951171875,19494
2026-02-25 17:26:00+00:00,397.80999755859375,397.8299865722656,397.7200927734375,397.79998779296875,7350499
2026-02-25 17:27:00+00:00,397.7850036621094,397.8299865722656,397.6199951171875,397.8299865722656,0
2026-02-25 17:28:00+00:00,397.5450134277344,397.94000244140625,397.5400085449219,397.75,7366170
2026-02-25 17:29:00+00:00,397.3299865722656,397.58990478515625,397.32000732421875,397.5539855957031,0
2026-02-25 17:30:00+00:00,397.1199035644531,397.3599853515625,397.04998779296875,397.3599853515625,26721
2026-02-25 17:31:00+00:00,397.260009765625,397.3999938964844,397.05999755859375,397.07000732421875,29333
2026-02-25 17:32:00+00:00,397.2550048828125,397.260009765625,397.1700134277344,397.2349853515625,18503
2026-02-25 17:33:00+00:00,397.239990234375,397.389892578125,397.239990234375,397.260009765625,7433674
2026-02-25 17:34:00+00:00,397.30999755859375,397.3599853515625,397.1300048828125,397.239990234375,0
2026-02-25 17:35:00+00:00,397.5400085449219,397.6099853515625,397.2900085449219,397.2950134277344,32730
2026-02-25 17:36:00+00:00,397.8753967285156,397.8800048828125,397.5199890136719,397.5201110839844,7461869
2026-02-25 17:37:00+00:00,397.989990234375,398.0899963378906,397.8399963378906,397.8799133300781,34502
2026-02-25 17:38:00+00:00,397.760009765625,398.1000061035156,397.760009765625,397.989990234375,0
2026-02-25 17:39:00+00:00,397.80999755859375,397.9100036621094,397.70001220703125,397.760009765625,30335
2026-02-25 17:40:00+00:00,397.79998779296875,397.9200134277344,397.7900085449219,397.8299865722656,17484
2026-02-25 17:41:00+00:00,397.94500732421875,397.94500732421875,397.7799987792969,397.8299865722656,7483741
2026-02-25 17:42:00+00:00,397.9403076171875,397.96099853515625,397.8599853515625,397.94000244140625,0
2026-02-25 17:43:00+00:00,398.1130065917969,398.1499938964844,397.92999267578125,397.9551086425781,19701
2026-02-25 17:44:00+00:00,397.8301086425781,398.1000061035156,397.8299865722656,398.1000061035156,21864
2026-02-25 17:45:00+00:00,398.1000061035156,398.1099853515625,397.7699890136719,397.8399963378906,22884
2026-02-25 17:46:00+00:00,398.0950012207031,398.1051940917969,397.94000244140625,398.1051940917969,23933
2026-02-25 17:47:00+00:00,398.1300048828125,398.1300048828125,397.92999267578125,398.0950012207031,27871
2026-02-25 17:48:00+00:00,398.0299987792969,398.1499938964844,397.9700012207031,398.1199951171875,38010
2026-02-25 17:49:00+00:00,398.1099853515625,398.1499938964844,398.0199890136719,398.0299987792969,23683
2026-02-25 17:50:00+00:00,398.2799987792969,398.2799987792969,398.0799865722656,398.1099853515625,17033
2026-02-25 17:51:00+00:00,398.3200988769531,398.5498962402344,398.2749938964844,398.2749938964844,34318
2026-02-25 17:52:00+00:00,398.2699890136719,398.3399963378906,398.1600036621094,398.3399963378906,79478
2026-02-25 17:53:00+00:00,398.5299072265625,398.5299072265625,398.25,398.25,17424
2026-02-25 17:54:00+00:00,398.4200134277344,398.552490234375,398.3999938964844,398.510009765625,17796
2026-02-25 17:55:00+00:00,398.3471984863281,398.4200134277344,398.2250061035156,398.4200134277344,17297
2026-02-25 17:56:00+00:00,398.4599914550781,398.4599914550781,398.29998779296875,398.3299865722656,20586
2026-02-25 17:57:00+00:00,398.3599853515625,398.4800109863281,398.3399963378906,398.4548034667969,7636882
2026-02-25 17:58:00+00:00,398.25,398.4599914550781,398.239990234375,398.3550109863281,0
2026-02-25 17:59:00+00:00,398.6000061035156,398.6600036621094,398.30999755859375,398.30999755859375,40372
2026-02-25 18:00:00+00:00,398.74310302734375,398.79998779296875,398.5899963378906,398.6116943359375,26065
2026-02-25 18:01:00+00:00,398.7799987792969,398.8299865722656,398.69000244140625,398.7001037597656,25797
2026-02-25 18:02:00+00:00,398.7699890136719,398.8500061035156,398.75,398.7950134277344,27361
2026-02-25 18:03:00+00:00,399.0150146484375,399.05999755859375,398.7850036621094,398.78509521484375,33760
2026-02-25 18:04:00+00:00,398.8357849121094,399.07000732421875,398.7799987792969,399.0249938964844,43263
2026-02-25 18:05:00+00:00,398.79998779296875,398.8500061035156,398.7300109863281,398.8500061035156,31791
2026-02-25 18:06:00+00:00,398.5268859863281,398.80999755859375,398.4800109863281,398.79998779296875,37046
2026-02-25 18:07:00+00:00,398.57000732421875,398.69000244140625,398.44000244140625,398.5150146484375,30687
2026-02-25 18:08:00+00:00,398.5950012207031,398.6600036621094,398.4800109863281,398.57501220703125,21813
2026-02-25 18:09:00+00:00,398.6499938964844,398.6499938964844,398.4200134277344,398.5950012207031,28243
2026-02-25 18:10:00+00:00,398.7099914550781,398.7550048828125,398.5719909667969,398.6499938964844,18868
2026-02-25 18:11:00+00:00,399.0849914550781,399.0950012207031,398.7200012207031,398.7300109863281,31096
2026-02-25 18:12:00+00:00,399.05999755859375,399.1000061035156,398.92999267578125,399.0849914550781,29783
2026-02-25 18:13:00+00:00,398.9700012207031,399.05999755859375,398.8999938964844,399.05999755859375,18672
2026-02-25 18:14:00+00:00,398.9999084472656,398.9999084472656,398.8900146484375,398.9700012207031,19724
2026-02-25 18:15:00+00:00,398.9700012207031,399.0400085449219,398.8900146484375,399.0,32094
2026-02-25 18:16:00+00:00,398.614990234375,398.989990234375,398.6099853515625,398.9674072265625,29041
2026-02-25 18:17:00+00:00,398.57000732421875,398.6216125488281,398.3900146484375,398.5899963378906,69428
2026-02-25 18:18:00+00:00,398.80010986328125,398.8699035644531,398.5899963378906,398.6000061035156,20518
2026-02-25 18:19:00+00:00,398.69500732421875,399.0,398.6499938964844,398.8699951171875,7858034
2026-02-25 18:20:00+00:00,398.6700134277344,398.75,398.5799865722656,398.69500732421875,0
2026-02-25 18:21:00+00:00,398.6600036621094,398.7300109863281,398.6199951171875,398.6650085449219,7862034
2026-02-25 18:22:00+00:00,398.55499267578125,398.7099914550781,398.5425109863281,398.6700134277344,0
2026-02-25 18:23:00+00:00,398.6499938964844,398.7099914550781,398.44000244140625,398.57000732421875,23812
2026-02-25 18:24:00+00:00,398.57000732421875,398.7099914550781,398.55499267578125,398.6499938964844,21676
2026-02-25 18:25:00+00:00,398.6050109863281,398.6199035644531,398.4800109863281,398.57000732421875,16148
2026-02-25 18:26:00+00:00,398.6488952636719,398.67999267578125,398.5299987792969,398.5899963378906,15856
2026-02-25 18:27:00+00:00,398.635009765625,398.6499938964844,398.55999755859375,398.6300048828125,15283
2026-02-25 18:28:00+00:00,398.7699890136719,398.80999755859375,398.6099853515625,398.635009765625,13994
2026-02-25 18:29:00+00:00,398.7349853515625,398.82989501953125,398.6199951171875,398.7799987792969,18665
2026-02-25 18:30:00+00:00,398.693603515625,398.760009765625,398.6600036621094,398.760009765625,7920543
2026-02-25 18:31:00+00:00,398.7200012207031,398.80499267578125,398.6600036621094,398.69000244140625,0
2026-02-25 18:32:00+00:00,398.7200012207031,398.7698974609375,398.6499938964844,398.7149963378906,12155
2026-02-25 18:33:00+00:00,398.6925048828125,398.7499084472656,398.635009765625,398.7200012207031,11922
2026-02-25 18:34:00+00:00,398.55010986328125,398.6700134277344,398.5199890136719,398.6700134277344,16680
2026-02-25 18:35:00+00:00,398.4800109863281,398.55999755859375,398.4114074707031,398.55999755859375,7958814
2026-02-25 18:36:00+00:00,398.4750061035156,398.5299987792969,398.3900146484375,398.489990234375,0
2026-02-25 18:37:00+00:00,398.5,398.5199890136719,398.40008544921875,398.4849853515625,14444
2026-02-25 18:38:00+00:00,398.6099853515625,398.6300048828125,398.4599914550781,398.510009765625,7984435
2026-02-25 18:39:00+00:00,398.80999755859375,398.8114013671875,398.6300048828125,398.6400146484375,0
2026-02-25 18:40:00+00:00,398.8450012207031,398.9599914550781,398.80999755859375,398.80999755859375,26035
2026-02-25 18:41:00+00:00,398.989990234375,399.0199890136719,398.79998779296875,398.8399963378906,22730
2026-02-25 18:42:00+00:00,399.05999755859375,399.05999755859375,398.956787109375,399.0,25632
2026-02-25 18:43:00+00:00,398.9649963378906,399.07000732421875,398.9649963378906,399.07000732421875,22158
2026-02-25 18:44:00+00:00,399.1099853515625,399.1549987792969,398.989990234375,398.989990234375,8064450
2026-02-25 18:45:00+00:00,398.9649963378906,399.1214904785156,398.95001220703125,399.1199951171875,0
2026-02-25 18:46:00+00:00,398.989990234375,398.989990234375,398.9200134277344,398.9649963378906,14601
2026-02-25 18:47:00+00:00,398.6499938964844,399.2950134277344,398.6400146484375,398.989990234375,32074
2026-02-25 18:48:00+00:00,398.69989013671875,398.8299865722656,398.6099853515625,398.6499938964844,19882
2026-02-25 18:49:00+00:00,398.6995849609375,398.7300109863281,398.6199951171875,398.70001220703125,16214
2026-02-25 18:50:00+00:00,398.590087890625,398.7200012207031,398.44000244140625,398.7149963378906,40149
2026-02-25 18:51:00+00:00,398.72369384765625,398.7875061035156,398.614990234375,398.614990234375,22294
2026-02-25 18:52:00+00:00,398.7699890136719,398.8299865722656,398.70001220703125,398.7550964355469,18565
2026-02-25 18:53:00+00:00,398.7550048828125,398.79949951171875,398.7200012207031,398.760009765625,8185688
2026-02-25 18:54:00+00:00,398.8399963378906,398.8399963378906,398.6900939941406,398.7550048828125,0
2026-02-25 18:55:00+00:00,398.8299865722656,398.92999267578125,398.79998779296875,398.8349914550781,15156
2026-02-25 18:56:00+00:00,399.04998779296875,399.05999755859375,398.81500244140625,398.81500244140625,8211936
2026-02-25 18:57:00+00:00,399.04998779296875,399.1000061035156,398.9800109863281,399.0400085449219,0
2026-02-25 18:58:00+00:00,399.010009765625,399.0299987792969,398.9700012207031,399.0,22354
2026-02-25 18:59:00+00:00,399.2699890136719,399.2699890136719,398.989990234375,399.010009765625,23998
2026-02-25 19:00:00+00:00,399.389892578125,399.389892578125,399.2200012207031,399.2401123046875,8251931
2026-02-25 19:01:00+00:00,399.385009765625,399.4200134277344,399.32000732421875,399.3699951171875,0
2026-02-25 19:02:00+00:00,399.5799865722656,399.67999267578125,399.375,399.385009765625,37758
